titre,nomChaine,categorie,categorie_id,int_com,int_notes,erreur_vid,heure_publication,date_publication,date_tendance,vues,likes,dislikes,nb_com
Thaanaa Serndha Koottam Official Tamil Teaser | Suriya | Anirudh l Vignesh ShivN,Sony Music India,Comedy,4,False,False,False,13:30:03,30/11/2017,02/12/2017,5256653,333036,63651,22271
Matt Lauer Sexual Harassment Allegations; Trump's Unhinged Tweets: A Closer Look,Late Night with Seth Meyers,Family,6,False,False,False,02:00:01,01/12/2017,02/12/2017,1855536,21004,1295,2692
NORMAN - LE BUG DES 10 MILLIONS,NORMAN FAIT DES VIDÉOS,Family,6,False,False,False,16:08:49,01/12/2017,03/12/2017,4057655,490538,7451,29244
"Kaaris - Bling Bling ft. Kalash Criminel, Sofiane",KaarisOfficielVEVO,Comedy,4,False,False,False,17:00:03,30/11/2017,03/12/2017,2275942,94487,4512,6251
Demi Lovato - Tell Me You Love Me,DemiLovatoVEVO,Comedy,4,False,False,False,15:00:02,01/12/2017,03/12/2017,12310289,905719,15947,52780
Ed Sheeran - Perfect Duet (with Beyoncé) [Official Audio],Ed Sheeran,Comedy,4,False,False,False,00:54:56,01/12/2017,03/12/2017,14197878,768286,13156,41315
Merry Christmas 2018 - Top Christmas Songs Playlist 2018 - Best Christmas Songs Ever,Music Box,Comedy,4,False,False,False,12:17:40,01/12/2017,03/12/2017,1392161,6329,1242,547
Martin Garrix & David Guetta - So Far Away (feat. Jamie Scott & Romy Dya) (Official Video),Martin Garrix,Comedy,4,False,False,False,05:01:33,01/12/2017,03/12/2017,2347274,193992,2255,11416
REACTING TO JAKE PAUL’S NEW CHRISTMAS ALBUM! **he lied to you**,Logan Paul Vlogs,Foreign,7,False,False,False,20:42:07,02/12/2017,03/12/2017,3163535,175947,4106,21647
G-Eazy & Halsey - Him & I (Official Video),GEazyMusicVEVO,Comedy,4,False,False,False,16:15:00,01/12/2017,03/12/2017,3853829,257476,3468,11131
LES PIRES ANNONCES SUR LEBONCOIN ! #8,Amixem,Family,6,False,False,False,10:00:03,03/12/2017,04/12/2017,1554500,142038,2046,5680
ON CRÉE DES CHANSONS EN IMPRO feat. Maxenss et Sofyan,Mcfly & Carlito,Foreign,7,False,False,False,08:59:10,03/12/2017,04/12/2017,1492202,164893,3070,7447
NORMAN - LE BUG DES 10 MILLIONS,NORMAN FAIT DES VIDÉOS,Family,6,False,False,False,16:08:49,01/12/2017,04/12/2017,4708673,532222,8351,31675
"SI TU MANGES CE PIMENT, TU MEURS ? Vrai ou Faux #52",Dr Nozman,Shorts,12,False,False,False,16:59:18,01/12/2017,04/12/2017,1333605,62959,952,9947
42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE,5-Minute Crafts,Sci-Fi/Fantasy,11,False,False,False,08:30:00,03/12/2017,04/12/2017,6315549,69281,12067,9262
Benevento Milan 2-2 highlights Sky Sport HD 3/12/2017,Football Sintesi,Anime/Animation,1,False,False,False,13:47:04,03/12/2017,04/12/2017,1459270,8669,549,1045
"Kaaris - Bling Bling ft. Kalash Criminel, Sofiane",KaarisOfficielVEVO,Comedy,4,False,False,False,17:00:03,30/11/2017,04/12/2017,2876756,102480,4995,7370
JuL - La tête dans les nuages // Clip Officiel // 2017,DORETDEPLATINE,Comedy,4,False,False,False,11:00:05,01/12/2017,04/12/2017,1509788,50964,5266,5519
Demi Lovato - Tell Me You Love Me,DemiLovatoVEVO,Comedy,4,False,False,False,15:00:02,01/12/2017,04/12/2017,15463329,999798,18452,53752
Ed Sheeran - Perfect Duet (with Beyoncé) [Official Audio],Ed Sheeran,Comedy,4,False,False,False,00:54:56,01/12/2017,04/12/2017,19316205,842332,15673,44813
"1,000,000 Dominoes Falling is Oddly SATISFYING",Hevesh5,Foreign,7,False,False,False,18:00:00,02/12/2017,04/12/2017,1421466,17240,1268,1606
REACTING TO JAKE PAUL’S NEW CHRISTMAS ALBUM! **he lied to you**,Logan Paul Vlogs,Foreign,7,False,False,False,20:42:07,02/12/2017,04/12/2017,5054795,231556,6778,26717
LES PIRES ANNONCES SUR LEBONCOIN ! #8,Amixem,Family,6,False,False,False,10:00:03,03/12/2017,05/12/2017,1934996,160581,2664,6465
ON CRÉE DES CHANSONS EN IMPRO feat. Maxenss et Sofyan,Mcfly & Carlito,Foreign,7,False,False,False,08:59:10,03/12/2017,05/12/2017,1856101,185209,3645,8347
Médecin VS Patient,Lolywood,Family,6,False,False,False,15:00:08,03/12/2017,05/12/2017,1407083,94383,781,904
NORMAN - LE BUG DES 10 MILLIONS,NORMAN FAIT DES VIDÉOS,Family,6,False,False,False,16:08:49,01/12/2017,05/12/2017,5037813,550797,8802,31023
42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE,5-Minute Crafts,Sci-Fi/Fantasy,11,False,False,False,08:30:00,03/12/2017,05/12/2017,10883016,100510,21627,11382
Little Mix bring the Power & CNCO to The X Factor Final! | Final | The X Factor 2017,The X Factor UK,Foreign,7,True,False,False,19:47:01,03/12/2017,05/12/2017,2121775,99783,2030,0
"SI TU MANGES CE PIMENT, TU MEURS ? Vrai ou Faux #52",Dr Nozman,Shorts,12,False,False,False,16:59:18,01/12/2017,05/12/2017,1382539,64518,998,10335
LES PIRES ANNONCES SUR LEBONCOIN ! #8,Amixem,Family,6,False,False,False,10:00:03,03/12/2017,06/12/2017,2096266,167171,2852,6665
Trump Tweet-Confesses Obstruction Of Justice,The Late Show with Stephen Colbert,Foreign,7,False,False,False,08:35:00,05/12/2017,06/12/2017,1556693,27003,1203,3876
ON CRÉE DES CHANSONS EN IMPRO feat. Maxenss et Sofyan,Mcfly & Carlito,Foreign,7,False,False,False,08:59:10,03/12/2017,06/12/2017,1988446,191175,3788,8532
Médecin VS Patient,Lolywood,Family,6,False,False,False,15:00:08,03/12/2017,06/12/2017,1626384,101700,883,1008
All Sports Golf Battle 2 | Dude Perfect,Dude Perfect,Anime/Animation,1,False,False,False,22:57:07,04/12/2017,06/12/2017,8643326,299733,5168,23303
Everything Wrong With Spider-Man: Homecoming,CinemaSins,Autos & Vehicles,2,False,False,False,16:58:28,05/12/2017,06/12/2017,1758631,57625,3122,9230
Söz | 24.Bölüm,Söz Dizi,Autos & Vehicles,2,False,False,False,21:08:31,04/12/2017,06/12/2017,2022910,24479,1524,3599
Lil Uzi Vert - The Way Life Goes Remix (Feat. Nicki Minaj) [Official Music Video],LIL UZI VERT,Drama,5,False,False,False,22:42:37,04/12/2017,06/12/2017,2662428,132594,8061,24597
شاهد تفاصيل مقتل الزعيم علي عبد الله صالح,شؤون Affairs يمنية Yemeni,Horror,8,False,False,False,14:50:27,04/12/2017,06/12/2017,1469655,3642,2206,1583
YouTube Rewind: The Shape of 2017 | #YouTubeRewind,YouTube Spotlight,Foreign,7,False,False,False,17:58:51,06/12/2017,07/12/2017,24784870,1149222,483950,461979
LES PIRES ANNONCES SUR LEBONCOIN ! #8,Amixem,Family,6,False,False,False,10:00:03,03/12/2017,07/12/2017,2158980,169906,2927,7514
"Thách thức danh hài 4 | tập 3 full: Trấn Thành, Trường Giang cười té ghế với bà chè trăm triệu",DIEN QUAN Comedy / Hài,Foreign,7,False,False,False,14:15:41,06/12/2017,07/12/2017,2475003,14093,1575,2709
Kate McKinnon Shows Off Her Gal Gadot Impression,The Tonight Show Starring Jimmy Fallon,Family,6,False,False,False,05:05:38,06/12/2017,07/12/2017,1698230,20563,823,1369
Everything Wrong With Spider-Man: Homecoming,CinemaSins,Autos & Vehicles,2,False,False,False,16:58:28,05/12/2017,07/12/2017,2626520,69894,4546,11647
C'est fini entre nous,DavidLafargePokemon,Drama,5,False,False,False,12:10:04,02/12/2017,07/12/2017,1337152,36671,22042,13431
All Sports Golf Battle 2 | Dude Perfect,Dude Perfect,Anime/Animation,1,False,False,False,22:57:07,04/12/2017,07/12/2017,9828746,316977,5797,23221
YouTube Rewind: The Shape of 2017 | #YouTubeRewind,YouTube Spotlight,Foreign,7,False,False,False,17:58:51,06/12/2017,08/12/2017,52611730,1891827,884962,702790
Why I'm not in YouTube Rewind 2017,PewDiePie,Family,6,False,False,False,17:18:56,07/12/2017,08/12/2017,3901200,352181,4155,42476
"Jerusalem, God, And The United Shursh",The Late Show with Stephen Colbert,Foreign,7,False,False,False,08:35:01,07/12/2017,08/12/2017,1606486,20827,2012,4153
#DentureDonald Slurs Through a White House Address: The Daily Show,The Daily Show with Trevor Noah,Family,6,False,False,False,04:30:00,07/12/2017,08/12/2017,1349550,20804,615,2733
OUR NEW BACKYARD! **stunning**,Logan Paul Vlogs,Foreign,7,False,False,False,22:33:27,07/12/2017,08/12/2017,2824535,169742,2010,19146
Camila Cabello - Real Friends (Audio),CamilaCabelloVEVO,Comedy,4,False,False,False,13:00:02,07/12/2017,08/12/2017,1796416,219931,1592,17124
NORMAN - LA RACLETTE !,NORMAN FAIT DES VIDÉOS,Family,6,False,False,False,16:39:38,08/12/2017,09/12/2017,2544249,221947,3627,12212
"Migos, Nicki Minaj, Cardi B - MotorSport",MigosVEVO,Comedy,4,False,False,False,02:12:48,08/12/2017,09/12/2017,4514272,238398,9020,35027
Why I'm not in YouTube Rewind 2017,PewDiePie,Family,6,False,False,False,17:18:56,07/12/2017,09/12/2017,6896028,513556,9505,64656
YouTube Rewind: The Shape of 2017 | #YouTubeRewind,YouTube Spotlight,Foreign,7,False,False,False,17:58:51,06/12/2017,09/12/2017,75969469,2251828,1127813,827755
The Legend of Zelda: Breath of the Wild - Expansion Pass: DLC Pack 2 The Champions’ Ballad Trailer,Nintendo,Comedy,4,False,False,False,02:31:28,08/12/2017,09/12/2017,1388707,44932,691,7905
Maluma - Corazón (Official Video) ft. Nego do Borel,MalumaVEVO,Comedy,4,False,False,False,11:00:01,08/12/2017,09/12/2017,3675189,282260,9635,18966
JURASSIC WORLD 2: Fallen Kingdom Trailer (Extended) 2018,FilmSelect Trailer,Foreign,7,False,False,False,01:48:02,08/12/2017,09/12/2017,1358993,13226,583,1874
Si on pouvait tout contrôler - Andy,ANDY,Family,6,False,False,False,17:00:02,08/12/2017,10/12/2017,1793476,158750,3364,3685
NORMAN - LA RACLETTE !,NORMAN FAIT DES VIDÉOS,Family,6,False,False,False,16:39:38,08/12/2017,10/12/2017,3830500,282779,5471,14443
عاجل محاولة اغتيال الرئيس الامريكي ترامبوهو  يهدد المسلمين في خطابه من شخص يندد القدس عاصمة فلسطين,WEST HAM,Drama,5,False,False,False,20:53:35,08/12/2017,10/12/2017,2151470,11233,2831,3141
"Migos, Nicki Minaj, Cardi B - MotorSport",MigosVEVO,Comedy,4,False,False,False,02:12:48,08/12/2017,10/12/2017,8404844,341150,16708,44432
Alita: Battle Angel | Official Trailer [HD] | 20th Century FOX,20th Century Fox,Autos & Vehicles,2,False,False,False,19:30:09,08/12/2017,10/12/2017,4532571,34141,5033,12277
Clash Royale: Cards Coming to Life (Anime),Clash Royale,Comedy,4,False,False,False,15:14:54,08/12/2017,10/12/2017,1351256,105908,3688,18699
Why I'm not in YouTube Rewind 2017,PewDiePie,Family,6,False,False,False,17:18:56,07/12/2017,10/12/2017,8991142,608301,13801,78262
Real Madrid vs Sevilla 5-0 - All Goals & Extended Highlights - La Liga 09/12/2017 HD,GOLAZO TV,Anime/Animation,1,False,False,False,17:05:16,09/12/2017,10/12/2017,1576014,10129,1015,178
YouTube Rewind: The Shape of 2017 | #YouTubeRewind,YouTube Spotlight,Foreign,7,False,False,False,17:58:51,06/12/2017,10/12/2017,100911567,2656682,1353661,682890
YOUTUBERS REACT TO YOUTUBE REWIND 2017,FBE,Foreign,7,False,False,False,22:00:01,08/12/2017,10/12/2017,2707816,75664,9614,21780
Maluma - Corazón (Official Video) ft. Nego do Borel,MalumaVEVO,Comedy,4,False,False,False,11:00:01,08/12/2017,10/12/2017,7159785,372691,15755,11376
YOUTUBE WARRIOR vs Maxenss & Squeezie,Mcfly & Carlito,Foreign,7,False,False,False,09:01:13,10/12/2017,11/12/2017,2053553,226537,1597,11801
Si on pouvait tout contrôler - Andy,ANDY,Family,6,False,False,False,17:00:02,08/12/2017,11/12/2017,2257122,182334,4252,1052
NORMAN - LA RACLETTE !,NORMAN FAIT DES VIDÉOS,Family,6,False,False,False,16:39:38,08/12/2017,11/12/2017,4425490,307055,6381,13362
READY PLAYER ONE - Official Trailer 1 [HD],Warner Bros. Pictures,Foreign,7,False,False,False,18:00:17,10/12/2017,11/12/2017,3437722,91339,3451,16434
17 Weird Ways To Sneak Makeup Into Class / Back To School Pranks,Troom Troom,Sci-Fi/Fantasy,11,False,False,False,15:00:02,10/12/2017,11/12/2017,3614182,30934,3226,3050
FT Manchester Utd 1 - 2 Manchester City,Stadium Astro,Anime/Animation,1,False,False,False,20:06:43,10/12/2017,11/12/2017,2467562,10330,969,446
عاجل محاولة اغتيال الرئيس الامريكي ترامبوهو  يهدد المسلمين في خطابه من شخص يندد القدس عاصمة فلسطين,WEST HAM,Drama,5,False,False,False,20:53:35,08/12/2017,11/12/2017,3366540,17522,4958,4163
Rico Verhoeven vs Jamal Ben Saddik - FULL FIGHT VIDEO GLORY 2017,OutlineTV,Anime/Animation,1,False,False,False,02:48:02,10/12/2017,11/12/2017,1364052,4837,858,2128
"Migos, Nicki Minaj, Cardi B - MotorSport",MigosVEVO,Comedy,4,False,False,False,02:12:48,08/12/2017,11/12/2017,11300167,399205,20223,49233
Clash Royale: Cards Coming to Life (Anime),Clash Royale,Comedy,4,False,False,False,15:14:54,08/12/2017,11/12/2017,1578462,115551,4243,20318
Alita: Battle Angel | Official Trailer [HD] | 20th Century FOX,20th Century Fox,Autos & Vehicles,2,False,False,False,19:30:09,08/12/2017,11/12/2017,5224475,43004,6229,13915
Zouhair Bahaoui - MUCHAS GRACIAS | Exclusive Music Video | زهير البهاوي,Zouhair Bahaoui | زهير بهاوي,Comedy,4,False,False,False,18:53:40,09/12/2017,11/12/2017,1352469,81518,3848,5933
1 CHALLENGE 10 YOUTUBEURS,SQUEEZIE,Family,6,False,False,False,16:24:33,11/12/2017,12/12/2017,2384937,286420,1572,16333
YOUTUBE WARRIOR vs Maxenss & Squeezie,Mcfly & Carlito,Foreign,7,False,False,False,09:01:13,10/12/2017,12/12/2017,2574963,253710,1971,12763
La secte des Mariés,Lolywood,Family,6,False,False,False,15:00:04,10/12/2017,12/12/2017,1339062,94179,1070,1456
TWICE Heart Shaker M/V,jypentertainment,Comedy,4,False,False,False,08:59:59,11/12/2017,12/12/2017,11028219,652334,51050,105475
Si on pouvait tout contrôler - Andy,ANDY,Family,6,False,False,False,17:00:02,08/12/2017,12/12/2017,2456364,190662,4561,1146
NORMAN - LA RACLETTE !,NORMAN FAIT DES VIDÉOS,Family,6,False,False,False,16:39:38,08/12/2017,12/12/2017,4674082,315713,6722,13660
READY PLAYER ONE - Official Trailer 1 [HD],Warner Bros. Pictures,Foreign,7,False,False,False,18:00:17,10/12/2017,12/12/2017,7323028,138567,6560,25816
17 Weird Ways To Sneak Makeup Into Class / Back To School Pranks,Troom Troom,Sci-Fi/Fantasy,11,False,False,False,15:00:02,10/12/2017,12/12/2017,8354444,48656,7321,4741
FT Manchester Utd 1 - 2 Manchester City,Stadium Astro,Anime/Animation,1,False,False,False,20:06:43,10/12/2017,12/12/2017,2580013,10638,1024,525
Logan Paul - SANTA DISS TRACK (Official Music Video),Logan Paul Vlogs,Foreign,7,False,False,False,21:32:44,10/12/2017,12/12/2017,7691902,761858,86476,135159
1 CHALLENGE 10 YOUTUBEURS,SQUEEZIE,Family,6,False,False,False,16:24:33,11/12/2017,13/12/2017,3123081,336797,2080,18803
YOUTUBE WARRIOR vs Maxenss & Squeezie,Mcfly & Carlito,Foreign,7,False,False,False,09:01:13,10/12/2017,13/12/2017,2755971,261198,2065,13037
ALL TIME GREATEST AIRPLANE SEAT - Emirates First Class Suite,CaseyNeistat,Drama,5,False,False,False,23:45:03,11/12/2017,13/12/2017,2880365,182112,3717,11782
La secte des Mariés,Lolywood,Family,6,False,False,False,15:00:04,10/12/2017,13/12/2017,1423666,98297,1119,1464
Söz | 25.Bölüm,Söz Dizi,Autos & Vehicles,2,False,False,False,21:08:38,11/12/2017,13/12/2017,2490271,32881,1794,961
READY PLAYER ONE - Official Trailer 1 [HD],Warner Bros. Pictures,Foreign,7,False,False,False,18:00:17,10/12/2017,13/12/2017,9523267,154282,7854,29706
TWICE Heart Shaker M/V,jypentertainment,Comedy,4,False,False,False,08:59:59,11/12/2017,13/12/2017,18195959,754797,65327,127311
The Last Jedi Cast Answers the Web's Most Searched Questions | WIRED,WIRED,Foreign,7,False,False,False,18:18:43,11/12/2017,13/12/2017,2638376,68384,2168,11110
Christmas Stereotypes,Dude Perfect,Anime/Animation,1,False,False,False,22:57:21,11/12/2017,13/12/2017,8267018,367669,5273,33808
Si on pouvait tout contrôler - Andy,ANDY,Family,6,False,False,False,17:00:02,08/12/2017,13/12/2017,2588380,196492,4733,1268
Слепаков - о Нашей Russia и современной России / вДудь,вДудь,Drama,5,False,False,False,08:55:24,12/12/2017,13/12/2017,2072924,125072,8746,18838
PRESQUE ADULTES EP9 - LE +1 DE SA VIE,NORMAN FAIT DES VIDÉOS,Family,6,False,False,False,16:19:53,13/12/2017,14/12/2017,1744405,96770,1351,2363
Enterrement de Johnny Hallyday : Laeticia a craqué dans les bras de David,News France,Foreign,7,False,False,False,13:51:01,12/12/2017,14/12/2017,1494695,4569,2423,956
1 CHALLENGE 10 YOUTUBEURS,SQUEEZIE,Family,6,False,False,False,16:24:33,11/12/2017,14/12/2017,3420362,352707,2232,19744
Annihilation (2018) - Official Trailer - Paramount Pictures,Paramount Pictures,Autos & Vehicles,2,False,False,False,14:00:03,13/12/2017,14/12/2017,2110582,15604,1254,2177
Trump's Most Shameless Tweet Of 2017?,The Late Show with Stephen Colbert,Foreign,7,False,False,False,08:35:01,13/12/2017,14/12/2017,1517027,22765,802,2165
100000% U WILL LAFF + RIP Slippy,PewDiePie,Family,6,False,False,False,22:27:07,13/12/2017,14/12/2017,1582168,152500,2014,21377
Al Jazira vs Real Madrid 1-2 — Highlights & All Goals — 13/12/2017 |HD|,BFR 1,Anime/Animation,1,False,False,False,19:35:18,13/12/2017,14/12/2017,1480547,6358,747,2763
ON APPELLE DES GENS AU HASARD DANS NOS TÉLÉPHONES #6 feat. CYPRIEN,Mcfly & Carlito,Foreign,7,False,False,False,16:00:08,11/12/2017,14/12/2017,2351873,259078,29738,35038
Harry Styles to the Rescue!,The Late Late Show with James Corden,Foreign,7,False,False,False,08:18:21,13/12/2017,14/12/2017,1842639,105961,876,3483
"Thách thức danh hài 4| tập 4 full: Trấn Thành,Trường Giang điêu đứng vì bộ đôi chưa diễn đã cười",DIEN QUAN Comedy / Hài,Foreign,7,False,False,False,14:16:10,13/12/2017,14/12/2017,2256063,11096,1932,2878
PRESQUE ADULTES EP9 - LE +1 DE SA VIE,NORMAN FAIT DES VIDÉOS,Family,6,False,False,False,16:19:53,13/12/2017,15/12/2017,2389019,117743,1840,2609
Enterrement de Johnny Hallyday : Laeticia a craqué dans les bras de David,News France,Foreign,7,False,False,False,13:51:01,12/12/2017,15/12/2017,1721548,5255,3037,865
Maître Gims - Caméléon (Clip Officiel),Maître GIMS,Comedy,4,False,False,False,22:57:51,12/12/2017,15/12/2017,1426936,45225,2038,1813
Anitta & J Balvin - Downtown (Official Lyric Video) ft. Lele Pons & Juanpa Zurita,Lele Pons,Family,6,False,False,False,18:30:08,14/12/2017,15/12/2017,4190444,405380,8613,25727
Trump Walks Back His Roy Moore Endorsement,The Late Show with Stephen Colbert,Foreign,7,False,False,False,08:35:00,14/12/2017,15/12/2017,1697140,27878,670,2027
1 CHALLENGE 10 YOUTUBEURS,SQUEEZIE,Family,6,False,False,False,16:24:33,11/12/2017,15/12/2017,3615665,361569,2314,17485
20 BEST DIYs FOR YOUR BEDROOM YOU CAN MAKE IN A MINUTE,5-Minute Crafts,Sci-Fi/Fantasy,11,False,False,False,08:30:01,14/12/2017,15/12/2017,1301114,20368,1009,324
"Doug Jones Wins in Alabama; Moore, Bannon and Trump Lose: A Closer Look",Late Night with Seth Meyers,Family,6,False,False,False,02:00:01,14/12/2017,15/12/2017,1832360,23596,721,2178
Annihilation (2018) - Official Trailer - Paramount Pictures,Paramount Pictures,Autos & Vehicles,2,False,False,False,14:00:03,13/12/2017,15/12/2017,3819497,24081,2247,3310
The Sacred Riana Spooked Jay Park - Results Show | Asia's Got Talent 2017,Asia's Got Talent,Foreign,7,False,False,False,14:58:18,14/12/2017,15/12/2017,1638226,50550,925,4202
Casey Neistat Melts His Face Off While Eating Spicy Wings | Hot Ones,First We Feast,Sci-Fi/Fantasy,11,False,False,False,16:00:05,14/12/2017,15/12/2017,1623081,88827,3151,9478
Ed Sheeran - Perfect Symphony (with Andrea Bocelli),Ed Sheeran,Comedy,4,False,False,False,08:12:39,15/12/2017,16/12/2017,5988303,532896,5522,22643
Eminem - River (Audio) ft. Ed Sheeran,EminemVEVO,Comedy,4,False,False,False,05:00:00,15/12/2017,16/12/2017,5119790,412571,6243,31862
Merry Christmas 2018 - Best Pop Christmas Songs Ever - Top Christmas Greatest Songs 2018,Music Box,Comedy,4,False,False,False,07:05:14,15/12/2017,16/12/2017,1339645,3197,1317,270
LE JEU LE PLUS CHOQUANT !,Amixem,Family,6,False,False,False,18:00:09,13/12/2017,16/12/2017,1419056,138085,1974,2199
PRESQUE ADULTES EP9 - LE +1 DE SA VIE,NORMAN FAIT DES VIDÉOS,Family,6,False,False,False,16:19:53,13/12/2017,16/12/2017,2532299,122765,1913,2598
R.I.P. The Internet,The Late Show with Stephen Colbert,Foreign,7,False,False,False,08:44:20,15/12/2017,16/12/2017,1668576,32948,1213,3910
Anitta & J Balvin - Downtown (Official Lyric Video) ft. Lele Pons & Juanpa Zurita,Lele Pons,Family,6,False,False,False,18:30:08,14/12/2017,16/12/2017,7605524,580076,16326,35103
Maître Gims - Caméléon (Clip Officiel),Maître GIMS,Comedy,4,False,False,False,22:57:51,12/12/2017,16/12/2017,1876960,51876,2310,1967
FCC Votes to Repeal Net Neutrality; Omarosa Drama Continues: A Closer Look,Late Night with Seth Meyers,Family,6,False,False,False,02:00:05,15/12/2017,16/12/2017,1684275,23285,1510,2938
